,Node,Time,Value
681,Pangnga2,4378,2.88
682,Pangnga2,4379,3.36
683,Pangnga2,4380,4.08
684,Pangnga2,4381,3.36
685,Pangnga2,4382,2.88
686,Pangnga2,4383,2.4
687,Pangnga2,4384,1.68
688,Pangnga2,4385,1.2
689,Pangnga2,4386,0.48
690,Pangnga2,4387,0.0
691,Pangnga2,4388,0.0
692,Pangnga2,4389,0.0
693,Pangnga2,4390,0.0
694,Pangnga2,4391,0.0
695,Pangnga2,4392,0.0
696,ChonBuri3,4369,0.0
697,ChonBuri3,4370,0.0
698,ChonBuri3,4371,0.0
699,ChonBuri3,4372,0.0
700,ChonBuri3,4373,0.0
701,ChonBuri3,4374,0.0
702,ChonBuri3,4375,0.48
703,ChonBuri3,4376,0.96
704,ChonBuri3,4377,1.44
705,ChonBuri3,4378,2.4
706,ChonBuri3,4379,2.88
707,ChonBuri3,4380,3.36
708,ChonBuri3,4381,2.88
709,ChonBuri3,4382,2.4
710,ChonBuri3,4383,1.92
711,ChonBuri3,4384,1.44
712,ChonBuri3,4385,0.96
713,ChonBuri3,4386,0.48
714,ChonBuri3,4387,0.0
715,ChonBuri3,4388,0.0
716,ChonBuri3,4389,0.0
717,ChonBuri3,4390,0.0
718,ChonBuri3,4391,0.0
719,ChonBuri3,4392,0.0
720,Sukhothai,4393,0.0
721,Sukhothai,4394,0.0
722,Sukhothai,4395,0.0
723,Sukhothai,4396,0.0
724,Sukhothai,4397,0.0
725,Sukhothai,4398,0.0
726,Sukhothai,4399,0.72
727,Sukhothai,4400,1.68
728,Sukhothai,4401,2.4
729,Sukhothai,4402,3.84
730,Sukhothai,4403,4.8
731,Sukhothai,4404,5.52
732,Sukhothai,4405,4.8
733,Sukhothai,4406,3.84
734,Sukhothai,4407,3.12
735,Sukhothai,4408,2.4
736,Sukhothai,4409,1.68
737,Sukhothai,4410,0.72
738,Sukhothai,4411,0.0
739,Sukhothai,4412,0.0
740,Sukhothai,4413,0.0
741,Sukhothai,4414,0.0
742,Sukhothai,4415,0.0
743,Sukhothai,4416,0.0
744,Phrae,4393,0.0
745,Phrae,4394,0.0
746,Phrae,4395,0.0
747,Phrae,4396,0.0
748,Phrae,4397,0.0
749,Phrae,4398,0.0
750,Phrae,4399,1.44
751,Phrae,4400,2.64
752,Phrae,4401,4.08
753,Phrae,4402,6.72
754,Phrae,4403,8.16
755,Phrae,4404,9.36
756,Phrae,4405,8.16
757,Phrae,4406,6.72
758,Phrae,4407,5.28
759,Phrae,4408,4.08
760,Phrae,4409,2.64
761,Phrae,4410,1.44
762,Phrae,4411,0.0
763,Phrae,4412,0.0
764,Phrae,4413,0.0
765,Phrae,4414,0.0
766,Phrae,4415,0.0
767,Phrae,4416,0.0
768,NakhonNayok,4393,0.0
769,NakhonNayok,4394,0.0
770,NakhonNayok,4395,0.0
771,NakhonNayok,4396,0.0
772,NakhonNayok,4397,0.0
773,NakhonNayok,4398,0.0
774,NakhonNayok,4399,1.2
775,NakhonNayok,4400,2.4
776,NakhonNayok,4401,3.6
777,NakhonNayok,4402,6.0
778,NakhonNayok,4403,7.2
779,NakhonNayok,4404,8.16
780,NakhonNayok,4405,7.2
781,NakhonNayok,4406,6.0
782,NakhonNayok,4407,4.8
783,NakhonNayok,4408,3.6
784,NakhonNayok,4409,2.4
785,NakhonNayok,4410,1.2
786,NakhonNayok,4411,0.0
787,NakhonNayok,4412,0.0
788,NakhonNayok,4413,0.0
789,NakhonNayok,4414,0.0
790,NakhonNayok,4415,0.0
791,NakhonNayok,4416,0.0
792,NakhonChaisi,4393,0.0
793,NakhonChaisi,4394,0.0
794,NakhonChaisi,4395,0.0
795,NakhonChaisi,4396,0.0
796,NakhonChaisi,4397,0.0
797,NakhonChaisi,4398,0.0
798,NakhonChaisi,4399,8.64
799,NakhonChaisi,4400,17.28
800,NakhonChaisi,4401,25.92
801,NakhonChaisi,4402,42.96
802,NakhonChaisi,4403,51.6
803,NakhonChaisi,4404,60.24
804,NakhonChaisi,4405,51.6
805,NakhonChaisi,4406,42.96
806,NakhonChaisi,4407,34.56
807,NakhonChaisi,4408,25.92
808,NakhonChaisi,4409,17.28
809,NakhonChaisi,4410,8.64
810,NakhonChaisi,4411,0.0
811,NakhonChaisi,4412,0.0
812,NakhonChaisi,4413,0.0
813,NakhonChaisi,4414,0.0
814,NakhonChaisi,4415,0.0
815,NakhonChaisi,4416,0.0
816,NakhonPhanom,4393,0.0
817,NakhonPhanom,4394,0.0
818,NakhonPhanom,4395,0.0
819,NakhonPhanom,4396,0.0
820,NakhonPhanom,4397,0.0
821,NakhonPhanom,4398,0.0
822,NakhonPhanom,4399,1.44
823,NakhonPhanom,4400,2.88
824,NakhonPhanom,4401,4.32
825,NakhonPhanom,4402,7.2
826,NakhonPhanom,4403,8.64
827,NakhonPhanom,4404,10.08
828,NakhonPhanom,4405,8.64
829,NakhonPhanom,4406,7.2
830,NakhonPhanom,4407,5.76
831,NakhonPhanom,4408,4.32
832,NakhonPhanom,4409,2.88
833,NakhonPhanom,4410,1.44
834,NakhonPhanom,4411,0.0
835,NakhonPhanom,4412,0.0
836,NakhonPhanom,4413,0.0
837,NakhonPhanom,4414,0.0
838,NakhonPhanom,4415,0.0
839,NakhonPhanom,4416,0.0
840,PranBuri,4393,0.0
841,PranBuri,4394,0.0
842,PranBuri,4395,0.0
843,PranBuri,4396,0.0
844,PranBuri,4397,0.0
845,PranBuri,4398,0.0
846,PranBuri,4399,0.48
847,PranBuri,4400,0.72
848,PranBuri,4401,1.2
849,PranBuri,4402,1.92
850,PranBuri,4403,2.4
851,PranBuri,4404,2.64
852,PranBuri,4405,2.4
853,PranBuri,4406,1.92
854,PranBuri,4407,1.68
855,PranBuri,4408,1.2
856,PranBuri,4409,0.72
857,PranBuri,4410,0.48
858,PranBuri,4411,0.0
859,PranBuri,4412,0.0
860,PranBuri,4413,0.0
861,PranBuri,4414,0.0
862,PranBuri,4415,0.0
863,PranBuri,4416,0.0
864,LopBuri2,4393,0.0
865,LopBuri2,4394,0.0
866,LopBuri2,4395,0.0
867,LopBuri2,4396,0.0
868,LopBuri2,4397,0.0
